"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0060688","regulation of morphogenesis of a branching structure","1/10","37/18842",0.027027027027027,50.9243243243243,7.00454840825219,0.0194689709680032,0.0327992561920135,0.00623174366107942,"7124",1
"BP","GO:0060966","regulation of gene silencing by regulatory ncRNA","1/10","37/18842",0.027027027027027,50.9243243243243,7.00454840825219,0.0194689709680032,0.0327992561920135,0.00623174366107942,"3569",1
"BP","GO:0072595","maintenance of protein localization in organelle","1/10","37/18842",0.027027027027027,50.9243243243243,7.00454840825219,0.0194689709680032,0.0327992561920135,0.00623174366107942,"207",1
"BP","GO:0006739","NADP+ metabolic process","1/10","38/18842",0.0263157894736842,49.5842105263158,6.90821076437757,0.019990391350365,0.0333094114850017,0.0063286713778128,"7157",1
"BP","GO:0006766","vitamin metabolic process","1/10","38/18842",0.0263157894736842,49.5842105263158,6.90821076437757,0.019990391350365,0.0333094114850017,0.0063286713778128,"7124",1
"BP","GO:0030857","negative regulation of epithelial cell differentiation","1/10","38/18842",0.0263157894736842,49.5842105263158,6.90821076437757,0.019990391350365,0.0333094114850017,0.0063286713778128,"4318",1
"BP","GO:0032885","regulation of polysaccharide biosynthetic process","1/10","38/18842",0.0263157894736842,49.5842105263158,6.90821076437757,0.019990391350365,0.0333094114850017,0.0063286713778128,"207",1
"BP","GO:0035176","social behavior","1/10","38/18842",0.0263157894736842,49.5842105263158,6.90821076437757,0.019990391350365,0.0333094114850017,0.0063286713778128,"5728",1
"BP","GO:0045124","regulation of bone resorption","1/10","38/18842",0.0263157894736842,49.5842105263158,6.90821076437757,0.019990391350365,0.0333094114850017,0.0063286713778128,"3569",1
"BP","GO:0045745","positive regulation of G protein-coupled receptor signaling pathway","1/10","38/18842",0.0263157894736842,49.5842105263158,6.90821076437757,0.019990391350365,0.0333094114850017,0.0063286713778128,"3091",1
"BP","GO:0048534","hematopoietic or lymphoid organ development","1/10","38/18842",0.0263157894736842,49.5842105263158,6.90821076437757,0.019990391350365,0.0333094114850017,0.0063286713778128,"7157",1
"BP","GO:1900101","regulation of endoplasmic reticulum unfolded protein response","1/10","38/18842",0.0263157894736842,49.5842105263158,6.90821076437757,0.019990391350365,0.0333094114850017,0.0063286713778128,"207",1
"BP","GO:1900117","regulation of execution phase of apoptosis","1/10","38/18842",0.0263157894736842,49.5842105263158,6.90821076437757,0.019990391350365,0.0333094114850017,0.0063286713778128,"7157",1
"BP","GO:0006163","purine nucleotide metabolic process","2/10","422/18842",0.004739336492891,8.92985781990521,3.79647518205757,0.0199937170088653,0.0333094114850017,0.0063286713778128,"7157/3091",2
"BP","GO:0090066","regulation of anatomical structure size","2/10","423/18842",0.00472813238770686,8.90874704491726,3.79095471847007,0.0200830044650374,0.0334244358586459,0.00635052560545537,"7124/5728",2
"BP","GO:0002833","positive regulation of response to biotic stimulus","2/10","424/18842",0.00471698113207547,8.8877358490566,3.78545252764452,0.020172464630374,0.0335292961803466,0.00637044869887041,"207/7124",2
"BP","GO:0043434","response to peptide hormone","2/10","427/18842",0.00468384074941452,8.82529274004684,3.76905453356848,0.0204418796920182,0.0335292961803466,0.00637044869887041,"207/3553",2
"BP","GO:0140694","membraneless organelle assembly","2/10","427/18842",0.00468384074941452,8.82529274004684,3.76905453356848,0.0204418796920182,0.0335292961803466,0.00637044869887041,"7124/5728",2
"BP","GO:0010828","positive regulation of D-glucose transmembrane transport","1/10","39/18842",0.0256410256410256,48.3128205128205,6.81555648504209,0.0205115621696851,0.0335292961803466,0.00637044869887041,"207",1
"BP","GO:0032205","negative regulation of telomere maintenance","1/10","39/18842",0.0256410256410256,48.3128205128205,6.81555648504209,0.0205115621696851,0.0335292961803466,0.00637044869887041,"7157",1
"BP","GO:0032309","icosanoid secretion","1/10","39/18842",0.0256410256410256,48.3128205128205,6.81555648504209,0.0205115621696851,0.0335292961803466,0.00637044869887041,"3553",1
"BP","GO:0032733","positive regulation of interleukin-10 production","1/10","39/18842",0.0256410256410256,48.3128205128205,6.81555648504209,0.0205115621696851,0.0335292961803466,0.00637044869887041,"3569",1
"BP","GO:0034110","regulation of homotypic cell-cell adhesion","1/10","39/18842",0.0256410256410256,48.3128205128205,6.81555648504209,0.0205115621696851,0.0335292961803466,0.00637044869887041,"3569",1
"BP","GO:0035850","epithelial cell differentiation involved in kidney development","1/10","39/18842",0.0256410256410256,48.3128205128205,6.81555648504209,0.0205115621696851,0.0335292961803466,0.00637044869887041,"4318",1
"BP","GO:0044319","wound healing, spreading of cells","1/10","39/18842",0.0256410256410256,48.3128205128205,6.81555648504209,0.0205115621696851,0.0335292961803466,0.00637044869887041,"5728",1
"BP","GO:0045940","positive regulation of steroid metabolic process","1/10","39/18842",0.0256410256410256,48.3128205128205,6.81555648504209,0.0205115621696851,0.0335292961803466,0.00637044869887041,"7124",1
"BP","GO:0045981","positive regulation of nucleotide metabolic process","1/10","39/18842",0.0256410256410256,48.3128205128205,6.81555648504209,0.0205115621696851,0.0335292961803466,0.00637044869887041,"3091",1
"BP","GO:0046839","phospholipid dephosphorylation","1/10","39/18842",0.0256410256410256,48.3128205128205,6.81555648504209,0.0205115621696851,0.0335292961803466,0.00637044869887041,"5728",1
"BP","GO:0051101","regulation of DNA binding","1/10","39/18842",0.0256410256410256,48.3128205128205,6.81555648504209,0.0205115621696851,0.0335292961803466,0.00637044869887041,"4318",1
"BP","GO:0071604","transforming growth factor beta production","1/10","39/18842",0.0256410256410256,48.3128205128205,6.81555648504209,0.0205115621696851,0.0335292961803466,0.00637044869887041,"3091",1
"BP","GO:0090505","epiboly involved in wound healing","1/10","39/18842",0.0256410256410256,48.3128205128205,6.81555648504209,0.0205115621696851,0.0335292961803466,0.00637044869887041,"5728",1
"BP","GO:0140353","lipid export from cell","1/10","39/18842",0.0256410256410256,48.3128205128205,6.81555648504209,0.0205115621696851,0.0335292961803466,0.00637044869887041,"3553",1
"BP","GO:1900544","positive regulation of purine nucleotide metabolic process","1/10","39/18842",0.0256410256410256,48.3128205128205,6.81555648504209,0.0205115621696851,0.0335292961803466,0.00637044869887041,"3091",1
"BP","GO:0002443","leukocyte mediated immunity","2/10","429/18842",0.00466200466200466,8.78414918414918,3.75821197638896,0.0206223501835372,0.0336770525746982,0.00639852189566773,"3553/3569",2
"BP","GO:0072657","protein localization to membrane","2/10","432/18842",0.00462962962962963,8.72314814814815,3.74208025054244,0.0208943432257307,0.0338776881088482,0.00643664194359832,"207/7124",2
"BP","GO:0001953","negative regulation of cell-matrix adhesion","1/10","40/18842",0.025,47.105,6.72635446312823,0.0210324835321438,0.0338776881088482,0.00643664194359832,"5728",1
"BP","GO:0030279","negative regulation of ossification","1/10","40/18842",0.025,47.105,6.72635446312823,0.0210324835321438,0.0338776881088482,0.00643664194359832,"3091",1
"BP","GO:0030488","tRNA methylation","1/10","40/18842",0.025,47.105,6.72635446312823,0.0210324835321438,0.0338776881088482,0.00643664194359832,"207",1
"BP","GO:0032743","positive regulation of interleukin-2 production","1/10","40/18842",0.025,47.105,6.72635446312823,0.0210324835321438,0.0338776881088482,0.00643664194359832,"3553",1
"BP","GO:0043368","positive T cell selection","1/10","40/18842",0.025,47.105,6.72635446312823,0.0210324835321438,0.0338776881088482,0.00643664194359832,"3569",1
"BP","GO:0046627","negative regulation of insulin receptor signaling pathway","1/10","40/18842",0.025,47.105,6.72635446312823,0.0210324835321438,0.0338776881088482,0.00643664194359832,"3553",1
"BP","GO:0060074","synapse maturation","1/10","40/18842",0.025,47.105,6.72635446312823,0.0210324835321438,0.0338776881088482,0.00643664194359832,"5728",1
"BP","GO:0070228","regulation of lymphocyte apoptotic process","1/10","40/18842",0.025,47.105,6.72635446312823,0.0210324835321438,0.0338776881088482,0.00643664194359832,"7157",1
"BP","GO:0090504","epiboly","1/10","40/18842",0.025,47.105,6.72635446312823,0.0210324835321438,0.0338776881088482,0.00643664194359832,"5728",1
"BP","GO:0097242","amyloid-beta clearance","1/10","40/18842",0.025,47.105,6.72635446312823,0.0210324835321438,0.0338776881088482,0.00643664194359832,"7124",1
"BP","GO:1900744","regulation of p38MAPK cascade","1/10","40/18842",0.025,47.105,6.72635446312823,0.0210324835321438,0.0338776881088482,0.00643664194359832,"3553",1
"BP","GO:1901797","negative regulation of signal transduction by p53 class mediator","1/10","40/18842",0.025,47.105,6.72635446312823,0.0210324835321438,0.0338776881088482,0.00643664194359832,"596",1
"BP","GO:1904706","negative regulation of vascular associated smooth muscle cell proliferation","1/10","40/18842",0.025,47.105,6.72635446312823,0.0210324835321438,0.0338776881088482,0.00643664194359832,"5728",1
"BP","GO:0031295","T cell costimulation","1/10","41/18842",0.024390243902439,45.9560975609756,6.64039342236324,0.0215531555438807,0.0345143160067382,0.00655759901176829,"207",1
"BP","GO:0045776","negative regulation of blood pressure","1/10","41/18842",0.024390243902439,45.9560975609756,6.64039342236324,0.0215531555438807,0.0345143160067382,0.00655759901176829,"7124",1
"BP","GO:0051099","positive regulation of binding","1/10","41/18842",0.024390243902439,45.9560975609756,6.64039342236324,0.0215531555438807,0.0345143160067382,0.00655759901176829,"4318",1
"BP","GO:0051703","biological process involved in intraspecies interaction between organisms","1/10","41/18842",0.024390243902439,45.9560975609756,6.64039342236324,0.0215531555438807,0.0345143160067382,0.00655759901176829,"5728",1
"BP","GO:1900077","negative regulation of cellular response to insulin stimulus","1/10","41/18842",0.024390243902439,45.9560975609756,6.64039342236324,0.0215531555438807,0.0345143160067382,0.00655759901176829,"3553",1
"BP","GO:2000378","negative regulation of reactive oxygen species metabolic process","1/10","41/18842",0.024390243902439,45.9560975609756,6.64039342236324,0.0215531555438807,0.0345143160067382,0.00655759901176829,"3091",1
"BP","GO:0006417","regulation of translation","2/10","443/18842",0.00451467268623025,8.50654627539503,3.68424643258454,0.0219047983598194,0.0349410141816456,0.00663867016872097,"207/3569",2
"BP","GO:0008038","neuron recognition","1/10","42/18842",0.0238095238095238,44.8619047619048,6.55747978083589,0.0220735783109972,0.0349410141816456,0.00663867016872097,"836",1
"BP","GO:0031294","lymphocyte costimulation","1/10","42/18842",0.0238095238095238,44.8619047619048,6.55747978083589,0.0220735783109972,0.0349410141816456,0.00663867016872097,"207",1
"BP","GO:0032881","regulation of polysaccharide metabolic process","1/10","42/18842",0.0238095238095238,44.8619047619048,6.55747978083589,0.0220735783109972,0.0349410141816456,0.00663867016872097,"207",1
"BP","GO:0032965","regulation of collagen biosynthetic process","1/10","42/18842",0.0238095238095238,44.8619047619048,6.55747978083589,0.0220735783109972,0.0349410141816456,0.00663867016872097,"3569",1
"BP","GO:0033173","calcineurin-NFAT signaling cascade","1/10","42/18842",0.0238095238095238,44.8619047619048,6.55747978083589,0.0220735783109972,0.0349410141816456,0.00663867016872097,"7124",1
"BP","GO:0042119","neutrophil activation","1/10","42/18842",0.0238095238095238,44.8619047619048,6.55747978083589,0.0220735783109972,0.0349410141816456,0.00663867016872097,"7124",1
"BP","GO:0045923","positive regulation of fatty acid metabolic process","1/10","42/18842",0.0238095238095238,44.8619047619048,6.55747978083589,0.0220735783109972,0.0349410141816456,0.00663867016872097,"3553",1
"BP","GO:0050691","regulation of defense response to virus by host","1/10","42/18842",0.0238095238095238,44.8619047619048,6.55747978083589,0.0220735783109972,0.0349410141816456,0.00663867016872097,"3553",1
"BP","GO:0070269","pyroptotic inflammatory response","1/10","42/18842",0.0238095238095238,44.8619047619048,6.55747978083589,0.0220735783109972,0.0349410141816456,0.00663867016872097,"836",1
"BP","GO:1904861","excitatory synapse assembly","1/10","42/18842",0.0238095238095238,44.8619047619048,6.55747978083589,0.0220735783109972,0.0349410141816456,0.00663867016872097,"5728",1
"BP","GO:2001238","positive regulation of extrinsic apoptotic signaling pathway","1/10","42/18842",0.0238095238095238,44.8619047619048,6.55747978083589,0.0220735783109972,0.0349410141816456,0.00663867016872097,"7124",1
"BP","GO:0006869","lipid transport","2/10","447/18842",0.00447427293064877,8.43042505592841,3.66371156760865,0.0222773287582283,0.0352297603255124,0.00669353092352494,"207/3553",2
"BP","GO:0010761","fibroblast migration","1/10","43/18842",0.0232558139534884,43.8186046511628,6.4774357893219,0.0225937519395555,0.0355937828742425,0.00676269393128519,"207",1
"BP","GO:0030574","collagen catabolic process","1/10","43/18842",0.0232558139534884,43.8186046511628,6.4774357893219,0.0225937519395555,0.0355937828742425,0.00676269393128519,"4318",1
"BP","GO:0043457","regulation of cellular respiration","1/10","43/18842",0.0232558139534884,43.8186046511628,6.4774357893219,0.0225937519395555,0.0355937828742425,0.00676269393128519,"7124",1
"BP","GO:0060416","response to growth hormone","1/10","43/18842",0.0232558139534884,43.8186046511628,6.4774357893219,0.0225937519395555,0.0355937828742425,0.00676269393128519,"207",1
"BP","GO:0002920","regulation of humoral immune response","1/10","44/18842",0.0227272727272727,42.8227272727273,6.40009790359283,0.0231136765355768,0.0360346364119333,0.00684645455752885,"3553",1
"BP","GO:0005978","glycogen biosynthetic process","1/10","44/18842",0.0227272727272727,42.8227272727273,6.40009790359283,0.0231136765355768,0.0360346364119333,0.00684645455752885,"207",1
"BP","GO:0009250","glucan biosynthetic process","1/10","44/18842",0.0227272727272727,42.8227272727273,6.40009790359283,0.0231136765355768,0.0360346364119333,0.00684645455752885,"207",1
"BP","GO:0010907","positive regulation of glucose metabolic process","1/10","44/18842",0.0227272727272727,42.8227272727273,6.40009790359283,0.0231136765355768,0.0360346364119333,0.00684645455752885,"207",1
"BP","GO:0035987","endodermal cell differentiation","1/10","44/18842",0.0227272727272727,42.8227272727273,6.40009790359283,0.0231136765355768,0.0360346364119333,0.00684645455752885,"4318",1
"BP","GO:0045646","regulation of erythrocyte differentiation","1/10","44/18842",0.0227272727272727,42.8227272727273,6.40009790359283,0.0231136765355768,0.0360346364119333,0.00684645455752885,"3091",1
"BP","GO:0061005","cell differentiation involved in kidney development","1/10","44/18842",0.0227272727272727,42.8227272727273,6.40009790359283,0.0231136765355768,0.0360346364119333,0.00684645455752885,"4318",1
"BP","GO:0062098","regulation of programmed necrotic cell death","1/10","44/18842",0.0227272727272727,42.8227272727273,6.40009790359283,0.0231136765355768,0.0360346364119333,0.00684645455752885,"7157",1
"BP","GO:0071402","cellular response to lipoprotein particle stimulus","1/10","44/18842",0.0227272727272727,42.8227272727273,6.40009790359283,0.0231136765355768,0.0360346364119333,0.00684645455752885,"207",1
"BP","GO:0071498","cellular response to fluid shear stress","1/10","44/18842",0.0227272727272727,42.8227272727273,6.40009790359283,0.0231136765355768,0.0360346364119333,0.00684645455752885,"207",1
"BP","GO:2000573","positive regulation of DNA biosynthetic process","1/10","44/18842",0.0227272727272727,42.8227272727273,6.40009790359283,0.0231136765355768,0.0360346364119333,0.00684645455752885,"7124",1
"BP","GO:0031667","response to nutrient levels","2/10","461/18842",0.00433839479392625,8.17440347071584,3.59381273967222,0.0236023691286822,0.0366028747565921,0.00695441785040291,"7157/7124",2
"BP","GO:0032210","regulation of telomere maintenance via telomerase","1/10","45/18842",0.0222222222222222,41.8711111111111,6.32531535672551,0.0236333522050437,0.0366028747565921,0.00695441785040291,"7157",1
"BP","GO:0035196","miRNA processing","1/10","45/18842",0.0222222222222222,41.8711111111111,6.32531535672551,0.0236333522050437,0.0366028747565921,0.00695441785040291,"3569",1
"BP","GO:0042311","vasodilation","1/10","45/18842",0.0222222222222222,41.8711111111111,6.32531535672551,0.0236333522050437,0.0366028747565921,0.00695441785040291,"7124",1
"BP","GO:0046850","regulation of bone remodeling","1/10","45/18842",0.0222222222222222,41.8711111111111,6.32531535672551,0.0236333522050437,0.0366028747565921,0.00695441785040291,"3569",1
"BP","GO:0071354","cellular response to interleukin-6","1/10","45/18842",0.0222222222222222,41.8711111111111,6.32531535672551,0.0236333522050437,0.0366028747565921,0.00695441785040291,"3569",1
"BP","GO:0071364","cellular response to epidermal growth factor stimulus","1/10","45/18842",0.0222222222222222,41.8711111111111,6.32531535672551,0.0236333522050437,0.0366028747565921,0.00695441785040291,"207",1
"BP","GO:0007566","embryo implantation","1/10","46/18842",0.0217391304347826,40.9608695652174,6.25294890299977,0.0241527790539003,0.0372327154229594,0.007074085368384,"3553",1
"BP","GO:0070266","necroptotic process","1/10","46/18842",0.0217391304347826,40.9608695652174,6.25294890299977,0.0241527790539003,0.0372327154229594,0.007074085368384,"7124",1
"BP","GO:0099054","presynapse assembly","1/10","46/18842",0.0217391304347826,40.9608695652174,6.25294890299977,0.0241527790539003,0.0372327154229594,0.007074085368384,"5728",1
"BP","GO:1904019","epithelial cell apoptotic process","1/10","46/18842",0.0217391304347826,40.9608695652174,6.25294890299977,0.0241527790539003,0.0372327154229594,0.007074085368384,"3569",1
"BP","GO:1904646","cellular response to amyloid-beta","1/10","46/18842",0.0217391304347826,40.9608695652174,6.25294890299977,0.0241527790539003,0.0372327154229594,0.007074085368384,"7124",1
"BP","GO:0010712","regulation of collagen metabolic process","1/10","47/18842",0.0212765957446809,40.0893617021277,6.18286970953047,0.024671957188049,0.03757693848475,0.00713948654305556,"3569",1
"BP","GO:0032507","maintenance of protein location in cell","1/10","47/18842",0.0212765957446809,40.0893617021277,6.18286970953047,0.024671957188049,0.03757693848475,0.00713948654305556,"207",1
"BP","GO:0032620","interleukin-17 production","1/10","47/18842",0.0212765957446809,40.0893617021277,6.18286970953047,0.024671957188049,0.03757693848475,0.00713948654305556,"3569",1
"BP","GO:0032660","regulation of interleukin-17 production","1/10","47/18842",0.0212765957446809,40.0893617021277,6.18286970953047,0.024671957188049,0.03757693848475,0.00713948654305556,"3569",1
"BP","GO:0032691","negative regulation of interleukin-1 beta production","1/10","47/18842",0.0212765957446809,40.0893617021277,6.18286970953047,0.024671957188049,0.03757693848475,0.00713948654305556,"3553",1
"BP","GO:0042149","cellular response to glucose starvation","1/10","47/18842",0.0212765957446809,40.0893617021277,6.18286970953047,0.024671957188049,0.03757693848475,0.00713948654305556,"7157",1
"BP","GO:0045185","maintenance of protein location","1/10","47/18842",0.0212765957446809,40.0893617021277,6.18286970953047,0.024671957188049,0.03757693848475,0.00713948654305556,"207",1
"BP","GO:0045922","negative regulation of fatty acid metabolic process","1/10","47/18842",0.0212765957446809,40.0893617021277,6.18286970953047,0.024671957188049,0.03757693848475,0.00713948654305556,"207",1
"BP","GO:0046427","positive regulation of receptor signaling pathway via JAK-STAT","1/10","47/18842",0.0212765957446809,40.0893617021277,6.18286970953047,0.024671957188049,0.03757693848475,0.00713948654305556,"3569",1
"BP","GO:0048008","platelet-derived growth factor receptor signaling pathway","1/10","47/18842",0.0212765957446809,40.0893617021277,6.18286970953047,0.024671957188049,0.03757693848475,0.00713948654305556,"3553",1
"BP","GO:0048009","insulin-like growth factor receptor signaling pathway","1/10","47/18842",0.0212765957446809,40.0893617021277,6.18286970953047,0.024671957188049,0.03757693848475,0.00713948654305556,"207",1
"BP","GO:0120033","negative regulation of plasma membrane bounded cell projection assembly","1/10","47/18842",0.0212765957446809,40.0893617021277,6.18286970953047,0.024671957188049,0.03757693848475,0.00713948654305556,"207",1
"BP","GO:1990090","cellular response to nerve growth factor stimulus","1/10","47/18842",0.0212765957446809,40.0893617021277,6.18286970953047,0.024671957188049,0.03757693848475,0.00713948654305556,"207",1
"BP","GO:0044089","positive regulation of cellular component biogenesis","2/10","475/18842",0.00421052631578947,7.93347368421053,3.52681204530365,0.0249600159040092,0.0379806324954094,0.00721618698946859,"7157/7124",2
"BP","GO:0003012","muscle system process","2/10","477/18842",0.00419287211740042,7.90020964360587,3.51746480748238,0.0251566008106366,0.0380513759961095,0.00722962800652914,"7124/3553",2
"BP","GO:0006110","regulation of glycolytic process","1/10","48/18842",0.0208333333333333,39.2541666666667,6.11495837552628,0.0251908867133541,0.0380513759961095,0.00722962800652914,"3091",1
"BP","GO:0006693","prostaglandin metabolic process","1/10","48/18842",0.0208333333333333,39.2541666666667,6.11495837552628,0.0251908867133541,0.0380513759961095,0.00722962800652914,"3553",1
"BP","GO:0030811","regulation of nucleotide catabolic process","1/10","48/18842",0.0208333333333333,39.2541666666667,6.11495837552628,0.0251908867133541,0.0380513759961095,0.00722962800652914,"3091",1
"BP","GO:0033121","regulation of purine nucleotide catabolic process","1/10","48/18842",0.0208333333333333,39.2541666666667,6.11495837552628,0.0251908867133541,0.0380513759961095,0.00722962800652914,"3091",1
"BP","GO:0042698","ovulation cycle","1/10","48/18842",0.0208333333333333,39.2541666666667,6.11495837552628,0.0251908867133541,0.0380513759961095,0.00722962800652914,"836",1
"BP","GO:0045071","negative regulation of viral genome replication","1/10","48/18842",0.0208333333333333,39.2541666666667,6.11495837552628,0.0251908867133541,0.0380513759961095,0.00722962800652914,"7124",1
"BP","GO:0097106","postsynaptic density organization","1/10","48/18842",0.0208333333333333,39.2541666666667,6.11495837552628,0.0251908867133541,0.0380513759961095,0.00722962800652914,"5728",1
"BP","GO:0009117","nucleotide metabolic process","2/10","478/18842",0.00418410041841004,7.8836820083682,3.51281159965905,0.0252551389346523,0.0381135597633555,0.00724144270424938,"7157/3091",2
"BP","GO:0045088","regulation of innate immune response","2/10","482/18842",0.004149377593361,7.81825726141079,3.49433321524362,0.0256509254180045,0.0383783872798773,0.00729175900373198,"207/7124",2
"BP","GO:0002686","negative regulation of leukocyte migration","1/10","49/18842",0.0204081632653061,38.4530612244898,6.04910406216093,0.0257095677356416,0.0383783872798773,0.00729175900373198,"207",1
"BP","GO:0009299","mRNA transcription","1/10","49/18842",0.0204081632653061,38.4530612244898,6.04910406216093,0.0257095677356416,0.0383783872798773,0.00729175900373198,"7157",1
"BP","GO:0045453","bone resorption","1/10","49/18842",0.0204081632653061,38.4530612244898,6.04910406216093,0.0257095677356416,0.0383783872798773,0.00729175900373198,"3569",1
"BP","GO:0050982","detection of mechanical stimulus","1/10","49/18842",0.0204081632653061,38.4530612244898,6.04910406216093,0.0257095677356416,0.0383783872798773,0.00729175900373198,"7124",1
"BP","GO:0060986","endocrine hormone secretion","1/10","49/18842",0.0204081632653061,38.4530612244898,6.04910406216093,0.0257095677356416,0.0383783872798773,0.00729175900373198,"3553",1
"BP","GO:0070741","response to interleukin-6","1/10","49/18842",0.0204081632653061,38.4530612244898,6.04910406216093,0.0257095677356416,0.0383783872798773,0.00729175900373198,"3569",1
"BP","GO:0070849","response to epidermal growth factor","1/10","49/18842",0.0204081632653061,38.4530612244898,6.04910406216093,0.0257095677356416,0.0383783872798773,0.00729175900373198,"207",1
"BP","GO:0097720","calcineurin-mediated signaling","1/10","49/18842",0.0204081632653061,38.4530612244898,6.04910406216093,0.0257095677356416,0.0383783872798773,0.00729175900373198,"7124",1
"BP","GO:0098815","modulation of excitatory postsynaptic potential","1/10","49/18842",0.0204081632653061,38.4530612244898,6.04910406216093,0.0257095677356416,0.0383783872798773,0.00729175900373198,"5728",1
"BP","GO:1902116","negative regulation of organelle assembly","1/10","49/18842",0.0204081632653061,38.4530612244898,6.04910406216093,0.0257095677356416,0.0383783872798773,0.00729175900373198,"207",1
"BP","GO:1903426","regulation of reactive oxygen species biosynthetic process","1/10","49/18842",0.0204081632653061,38.4530612244898,6.04910406216093,0.0257095677356416,0.0383783872798773,0.00729175900373198,"3091",1
"BP","GO:0006692","prostanoid metabolic process","1/10","50/18842",0.02,37.684,5.98520371860749,0.0262280003606958,0.0388711208218212,0.00738537664885889,"3553",1
"BP","GO:0036230","granulocyte activation","1/10","50/18842",0.02,37.684,5.98520371860749,0.0262280003606958,0.0388711208218212,0.00738537664885889,"7124",1
"BP","GO:0051646","mitochondrion localization","1/10","50/18842",0.02,37.684,5.98520371860749,0.0262280003606958,0.0388711208218212,0.00738537664885889,"3091",1
"BP","GO:0061462","protein localization to lysosome","1/10","50/18842",0.02,37.684,5.98520371860749,0.0262280003606958,0.0388711208218212,0.00738537664885889,"207",1
"BP","GO:0089718","amino acid import across plasma membrane","1/10","50/18842",0.02,37.684,5.98520371860749,0.0262280003606958,0.0388711208218212,0.00738537664885889,"7124",1
"BP","GO:1903573","negative regulation of response to endoplasmic reticulum stress","1/10","50/18842",0.02,37.684,5.98520371860749,0.0262280003606958,0.0388711208218212,0.00738537664885889,"207",1
"BP","GO:1905330","regulation of morphogenesis of an epithelium","1/10","50/18842",0.02,37.684,5.98520371860749,0.0262280003606958,0.0388711208218212,0.00738537664885889,"7124",1
"BP","GO:1990089","response to nerve growth factor","1/10","50/18842",0.02,37.684,5.98520371860749,0.0262280003606958,0.0388711208218212,0.00738537664885889,"207",1
"BP","GO:0001706","endoderm formation","1/10","51/18842",0.0196078431372549,36.9450980392157,5.92316139192152,0.0267461846942629,0.0391818553063248,0.00744441511127853,"4318",1
"BP","GO:0002011","morphogenesis of an epithelial sheet","1/10","51/18842",0.0196078431372549,36.9450980392157,5.92316139192152,0.0267461846942629,0.0391818553063248,0.00744441511127853,"5728",1
"BP","GO:0003009","skeletal muscle contraction","1/10","51/18842",0.0196078431372549,36.9450980392157,5.92316139192152,0.0267461846942629,0.0391818553063248,0.00744441511127853,"7124",1
"BP","GO:0003254","regulation of membrane depolarization","1/10","51/18842",0.0196078431372549,36.9450980392157,5.92316139192152,0.0267461846942629,0.0391818553063248,0.00744441511127853,"596",1
"BP","GO:0030225","macrophage differentiation","1/10","51/18842",0.0196078431372549,36.9450980392157,5.92316139192152,0.0267461846942629,0.0391818553063248,0.00744441511127853,"4318",1
"BP","GO:0032369","negative regulation of lipid transport","1/10","51/18842",0.0196078431372549,36.9450980392157,5.92316139192152,0.0267461846942629,0.0391818553063248,0.00744441511127853,"207",1
"BP","GO:0045685","regulation of glial cell differentiation","1/10","51/18842",0.0196078431372549,36.9450980392157,5.92316139192152,0.0267461846942629,0.0391818553063248,0.00744441511127853,"3569",1
"BP","GO:0046902","regulation of mitochondrial membrane permeability","1/10","51/18842",0.0196078431372549,36.9450980392157,5.92316139192152,0.0267461846942629,0.0391818553063248,0.00744441511127853,"596",1
"BP","GO:0048013","ephrin receptor signaling pathway","1/10","51/18842",0.0196078431372549,36.9450980392157,5.92316139192152,0.0267461846942629,0.0391818553063248,0.00744441511127853,"4318",1
"BP","GO:0050850","positive regulation of calcium-mediated signaling","1/10","51/18842",0.0196078431372549,36.9450980392157,5.92316139192152,0.0267461846942629,0.0391818553063248,0.00744441511127853,"7124",1
"BP","GO:1900087","positive regulation of G1/S transition of mitotic cell cycle","1/10","51/18842",0.0196078431372549,36.9450980392157,5.92316139192152,0.0267461846942629,0.0391818553063248,0.00744441511127853,"207",1
"BP","GO:1903350","response to dopamine","1/10","51/18842",0.0196078431372549,36.9450980392157,5.92316139192152,0.0267461846942629,0.0391818553063248,0.00744441511127853,"207",1
"BP","GO:1903351","cellular response to dopamine","1/10","51/18842",0.0196078431372549,36.9450980392157,5.92316139192152,0.0267461846942629,0.0391818553063248,0.00744441511127853,"207",1
"BP","GO:0002251","organ or tissue specific immune response","1/10","52/18842",0.0192307692307692,36.2346153846154,5.86288761024336,0.0272641208420495,0.0398345694780742,0.00756842851507291,"3569",1
"BP","GO:0002260","lymphocyte homeostasis","1/10","52/18842",0.0192307692307692,36.2346153846154,5.86288761024336,0.0272641208420495,0.0398345694780742,0.00756842851507291,"207",1
"BP","GO:0042306","regulation of protein import into nucleus","1/10","52/18842",0.0192307692307692,36.2346153846154,5.86288761024336,0.0272641208420495,0.0398345694780742,0.00756842851507291,"207",1
"BP","GO:0006636","unsaturated fatty acid biosynthetic process","1/10","53/18842",0.0188679245283019,35.5509433962264,5.80429883028679,0.0277818089097224,0.0403765550263659,0.0076714038686965,"3553",1
"BP","GO:0070050","neuron cellular homeostasis","1/10","53/18842",0.0188679245283019,35.5509433962264,5.80429883028679,0.0277818089097224,0.0403765550263659,0.0076714038686965,"3569",1
